Type,BROTEC,ARTTRID,Fire,Topo,D_BOUND,D_ROADS,Topo2,D_BOUND.s,D_ROADS.s,ARTTRID.PA,ARTTRID.mid,BROTEC.PA,BROTEC.mid
Train,3,0,1,0.2416,78.35236524,86.5897133,0.05837056,0.078352365,0.865897133,1,0,0,0.375
Train,1,0,1,0.0285,695.2048821,699.2679835,0.00081225,0.695204882,6.992679835,1,0,0,0.025
Train,3,0,1,0.0868,280.4973973,286.7850285,0.00753424,0.280497397,2.867850285,1,0,0,0.375
Train,2,0,1,0.3125,719.2473713,1277.660188,0.09765625,0.719247371,12.77660188,1,0,0,0.15
Train,3,0,1,-0.0085,1569.87841,841.4047554,7.23E-05,1.56987841,8.414047554,1,0,0,0.375
Train,3,0,1,0.1233,44.29317731,50.61000837,0.01520289,0.044293177,0.506100084,1,0,0,0.375
Train,1,0,1,0.0523,371.7192784,381.4533048,0.00273529,0.371719278,3.814533048,1,0,0,0.025
Train,4,0,1,0.1928,83.01561231,108.0706551,0.03717184,0.083015612,1.080706551,1,0,0,0.625
Train,4,0,1,-0.1386,1332.174079,512.9740645,0.01920996,1.332174079,5.129740645,1,0,0,0.625
Train,2,0,1,-0.0356,1240.707333,1041.003109,0.00126736,1.240707333,10.41003109,1,0,0,0.15
Train,0,0,1,0.25,448.0937678,1570.073554,0.0625,0.448093768,15.70073554,1,0,1,0
Train,4,0,1,0.1018,44.97992158,408.6685734,0.01036324,0.044979922,4.086685734,1,0,0,0.625
Train,1,0,1,0.2696,284.23594,1646.440783,0.07268416,0.28423594,16.46440783,1,0,0,0.025
Train,1,0,1,0.2532,495.5662034,499.4548482,0.06411024,0.495566203,4.994548482,1,0,0,0.025
Train,5,0,1,-0.0253,97.98115452,587.2501036,0.00064009,0.097981155,5.872501036,1,0,0,0.85
Train,2,0,1,0.0487,181.8688481,188.6381422,0.00237169,0.181868848,1.886381422,1,0,0,0.15
Train,3,0,1,0.1226,1259.382286,509.2604509,0.01503076,1.259382286,5.092604509,1,0,0,0.375
Train,4,0,1,0.1375,449.4931484,1424.888438,0.01890625,0.449493148,14.24888438,1,0,0,0.625
Train,2,0,1,-0.2741,1265.493495,1033.518184,0.07513081,1.265493495,10.33518184,1,0,0,0.15
Train,4,0,1,-0.0994,154.9402098,1445.596656,0.00988036,0.15494021,14.45596656,1,0,0,0.625
Train,1,0,1,0.3171,381.7250437,390.1919523,0.10055241,0.381725044,3.901919523,1,0,0,0.025
Train,3,0,1,0.2556,1460.4441,570.3854674,0.06533136,1.4604441,5.703854674,1,0,0,0.375
Train,2,0,0,0.1558,1459.340035,612.2983262,0.02427364,1.459340035,6.122983262,1,0,0,0.15
Train,1,0,1,-0.0998,1152.985063,1060.376309,0.00996004,1.152985063,10.60376309,1,0,0,0.025
Train,3,0,1,-0.4066,1085.130296,1344.431606,0.16532356,1.085130296,13.44431606,1,0,0,0.375
Train,3,0,1,-0.2106,1125.484415,1201.95561,0.04435236,1.125484415,12.0195561,1,0,0,0.375
Train,2,0,1,-0.0288,388.7086981,1188.793759,0.00082944,0.388708698,11.88793759,1,0,0,0.15
Train,2,0,1,-0.0361,1271.246678,1065.491427,0.00130321,1.271246678,10.65491427,1,0,0,0.15
Train,1,0,1,-0.097,128.8820022,474.8625045,0.009409,0.128882002,4.748625045,1,0,0,0.025
Train,3,0,1,0.0055,474.6141859,458.7241715,3.03E-05,0.474614186,4.587241715,1,0,0,0.375
Train,1,0,1,-0.036,717.2974293,726.425899,0.001296,0.717297429,7.26425899,1,0,0,0.025
Train,4,0,1,-0.0121,1599.577761,167.3247489,0.00014641,1.599577761,1.673247489,1,0,0,0.625
Train,4,0,1,-0.0694,422.6345058,1883.217182,0.00481636,0.422634506,18.83217182,1,0,0,0.625
Train,2,0,1,-0.0338,1083.590725,1204.887778,0.00114244,1.083590725,12.04887778,1,0,0,0.15
Train,5,0,1,0.2067,929.6543852,934.7664267,0.04272489,0.929654385,9.347664267,1,0,0,0.85
Train,4,0,1,0.171,1417.626708,421.5401037,0.029241,1.417626708,4.215401037,1,0,0,0.625
Train,2,0,1,0.0293,384.2094004,393.1801789,0.00085849,0.3842094,3.931801789,1,0,0,0.15
Train,3,0,1,-0.066,589.7716506,1710.134069,0.004356,0.589771651,17.10134069,1,0,0,0.375
Train,1,0,1,0.2055,583.481708,1451.039902,0.04223025,0.583481708,14.51039902,1,0,0,0.025
Train,4,0,1,-0.1076,721.1281378,1473.55177,0.01157776,0.721128138,14.7355177,1,0,0,0.625
Train,4,0,1,0.0091,1380.902206,878.3656734,8.28E-05,1.380902206,8.783656734,1,0,0,0.625
Train,1,0,1,0,567.6289211,553.9150412,0,0.567628921,5.539150412,1,0,0,0.025
Train,4,0,1,0.0055,836.0310278,775.2620094,3.03E-05,0.836031028,7.752620094,1,0,0,0.625
Train,1,0,1,-0.0731,1453.658718,382.2546835,0.00534361,1.453658718,3.822546835,1,0,0,0.025
Train,3,0,1,0.0299,363.5613061,1997.054907,0.00089401,0.363561306,19.97054907,1,0,0,0.375
Train,2,0,1,0.1977,1277.052184,1077.824745,0.03908529,1.277052184,10.77824745,1,0,0,0.15
Train,3,0,1,0.1229,528.5817372,538.628098,0.01510441,0.528581737,5.38628098,1,0,0,0.375
Train,1,0,1,0.0934,762.2123506,1515.058915,0.00872356,0.762212351,15.15058915,1,0,0,0.025
Train,2,0,1,-0.0829,623.3685276,1564.669894,0.00687241,0.623368528,15.64669894,1,0,0,0.15
Train,1,0,1,-0.0346,867.2773878,1392.787643,0.00119716,0.867277388,13.92787643,1,0,0,0.025
Train,1,0,1,0.076,1573.695231,814.711574,0.005776,1.573695231,8.14711574,1,0,0,0.025
Train,4,0,1,-0.0819,403.5620731,1883.353583,0.00670761,0.403562073,18.83353583,1,0,0,0.625
Train,1,0,1,-0.0783,615.3048927,551.5470859,0.00613089,0.615304893,5.515470859,1,0,0,0.025
Train,5,0,1,-0.0018,1416.305874,632.6672827,3.24E-06,1.416305874,6.326672827,1,0,0,0.85
Train,2,0,1,0.0131,568.517663,1808.568253,0.00017161,0.568517663,18.08568253,1,0,0,0.15
Train,1,0,1,0.0672,634.4700155,1266.164134,0.00451584,0.634470016,12.66164134,1,0,0,0.025
Train,4,0,1,-0.0341,684.2899832,1598.269798,0.00116281,0.684289983,15.98269798,1,0,0,0.625
Train,3,0,1,-0.0677,845.0720288,1461.363762,0.00458329,0.845072029,14.61363762,1,0,0,0.375
Train,3,0,1,-0.0061,709.8376158,1392.622407,3.72E-05,0.709837616,13.92622407,1,0,0,0.375
Train,3,0,1,0,1565.032307,758.0363621,0,1.565032307,7.580363621,1,0,0,0.375
Train,3,0,1,0.1928,915.6073362,1371.41691,0.03717184,0.915607336,13.7141691,1,0,0,0.375
Train,2,0,1,0.027,935.2737106,1034.79392,0.000729,0.935273711,10.3479392,1,0,0,0.15
Train,5,0,1,-0.0677,1505.123798,718.3106957,0.00458329,1.505123798,7.183106957,1,0,0,0.85
Train,5,0,1,0.0109,571.9332066,1767.394548,0.00011881,0.571933207,17.67394548,1,0,0,0.85
Train,4,0,1,-0.0153,1134.967844,1241.137029,0.00023409,1.134967844,12.41137029,1,0,0,0.625
Train,1,0,1,0.3582,762.8114108,767.0961241,0.12830724,0.762811411,7.670961241,1,0,0,0.025
Train,1,0,1,0.2173,481.5173389,1452.311918,0.04721929,0.481517339,14.52311918,1,0,0,0.025
Train,3,0,1,-0.144,858.7832735,1423.504485,0.020736,0.858783274,14.23504485,1,0,0,0.375
Train,3,0,1,-0.0585,824.9623965,1399.555879,0.00342225,0.824962397,13.99555879,1,0,0,0.375
Train,4,0,1,-0.1368,1247.75455,1155.76989,0.01871424,1.24775455,11.5576989,1,0,0,0.625
Train,4,0,1,-0.0295,1573.225646,106.5429262,0.00087025,1.573225646,1.065429262,1,0,0,0.625
Train,4,0,1,0.0238,768.719369,1547.424743,0.00056644,0.768719369,15.47424743,1,0,0,0.625
Train,3,0,1,-0.0181,1451.859665,782.3061189,0.00032761,1.451859665,7.823061189,1,0,0,0.375
Train,2,0,1,0.0872,884.5941434,892.1018227,0.00760384,0.884594143,8.921018227,1,0,0,0.15
Train,3,1,1,0,1332.143438,463.892602,0,1.332143438,4.63892602,0,0.025,0,0.375
Train,0,0,1,0.0055,254.041975,263.5543437,3.03E-05,0.254041975,2.635543437,1,0,1,0
Train,2,0,1,-0.1444,917.2519479,1413.274522,0.02085136,0.917251948,14.13274522,1,0,0,0.15
Train,2,0,1,0.2068,826.1279098,1475.526263,0.04276624,0.82612791,14.75526263,1,0,0,0.15
Train,2,2,0,0.0866,1116.474097,328.2209586,0.00749956,1.116474097,3.282209586,0,0.15,0,0.15
Train,3,0,1,-0.1356,660.4957729,1619.993352,0.01838736,0.660495773,16.19993352,1,0,0,0.375
Train,3,0,1,0,989.0092231,921.8787553,0,0.989009223,9.218787553,1,0,0,0.375
Train,4,0,1,-0.0037,299.5925576,2017.649465,1.37E-05,0.299592558,20.17649465,1,0,0,0.625
Train,1,0,1,0.1364,1616.128462,115.8048387,0.01860496,1.616128462,1.158048387,1,0,0,0.025
Train,2,0,1,0.0163,605.3066446,1743.485252,0.00026569,0.605306645,17.43485252,1,0,0,0.15
Train,1,0,1,0.0777,683.9072636,1292.551265,0.00603729,0.683907264,12.92551265,1,0,0,0.025
Train,2,0,1,-0.1558,1028.182067,1360.65473,0.02427364,1.028182067,13.6065473,1,0,0,0.15
Train,2,0,1,-0.0182,670.0539932,677.894101,0.00033124,0.670053993,6.77894101,1,0,0,0.15
Train,2,0,1,-0.0752,1151.874091,1127.444047,0.00565504,1.151874091,11.27444047,1,0,0,0.15
Train,3,0,1,-0.0681,756.109643,695.3579187,0.00463761,0.756109643,6.953579187,1,0,0,0.375
Train,3,0,1,-0.0646,936.2890042,875.506002,0.00417316,0.936289004,8.75506002,1,0,0,0.375
Train,2,0,1,-0.1884,955.5719314,904.1249499,0.03549456,0.955571931,9.041249499,1,0,0,0.15
Train,2,0,0,-0.3238,1390.866164,576.1192832,0.10484644,1.390866164,5.761192832,1,0,0,0.15
Train,4,0,1,0.1139,516.4504971,525.527112,0.01297321,0.516450497,5.25527112,1,0,0,0.625
Train,3,0,1,-0.0015,1030.089408,968.4584266,2.25E-06,1.030089408,9.684584266,1,0,0,0.375
Train,2,0,1,0.0458,1294.83069,924.1285869,0.00209764,1.29483069,9.241285869,1,0,0,0.15
Train,4,0,1,-0.0153,1055.566274,1095.072768,0.00023409,1.055566274,10.95072768,1,0,0,0.625
Train,1,0,1,0.1353,438.4356465,373.1834243,0.01830609,0.438435647,3.731834243,1,0,0,0.025
Train,3,0,1,-0.0931,1512.754688,596.1624201,0.00866761,1.512754688,5.961624201,1,0,0,0.375
Train,1,0,1,-0.1106,1041.206485,1336.70867,0.01223236,1.041206485,13.3670867,1,0,0,0.025
Train,2,0,1,-0.1669,1275.488988,1052.046569,0.02785561,1.275488988,10.52046569,1,0,0,0.15
Train,2,0,1,-0.1215,824.956754,1258.544429,0.01476225,0.824956754,12.58544429,1,0,0,0.15
Train,3,0,1,-0.0867,412.7672442,374.7634608,0.00751689,0.412767244,3.747634608,1,0,0,0.375
Train,3,0,1,-0.2112,1575.009986,732.4067751,0.04460544,1.575009986,7.324067751,1,0,0,0.375
Train,2,0,1,-0.2444,812.0523624,1561.669631,0.05973136,0.812052362,15.61669631,1,0,0,0.15
Train,3,1,1,-0.0266,970.8653525,1057.89266,0.00070756,0.970865353,10.5789266,0,0.025,0,0.375
Train,1,0,1,0.0897,478.9081892,484.6766226,0.00804609,0.478908189,4.846766226,1,0,0,0.025
Train,1,0,1,-0.0312,863.8029756,1249.858573,0.00097344,0.863802976,12.49858573,1,0,0,0.025
Train,1,0,1,-0.0211,94.95416791,459.7330542,0.00044521,0.094954168,4.597330542,1,0,0,0.025
Train,2,1,0,-0.1372,1383.700818,465.3263421,0.01882384,1.383700818,4.653263421,0,0.025,0,0.15
Train,3,0,1,0.1589,266.3215424,392.6330956,0.02524921,0.266321542,3.926330956,1,0,0,0.375
Train,4,0,1,-0.0582,1016.340086,1245.319188,0.00338724,1.016340086,12.45319188,1,0,0,0.625
Train,2,2,1,0.1901,137.8388481,325.2127321,0.03613801,0.137838848,3.252127321,0,0.15,0,0.15
Train,2,0,1,-0.1162,551.5155148,562.0896832,0.01350244,0.551515515,5.620896832,1,0,0,0.15
Train,4,0,1,-0.0364,1216.379903,1040.899303,0.00132496,1.216379903,10.40899303,1,0,0,0.625
Train,2,0,1,0.0182,1098.352755,1057.919623,0.00033124,1.098352755,10.57919623,1,0,0,0.15
Train,2,0,1,-0.2998,1328.681074,1091.678282,0.08988004,1.328681074,10.91678282,1,0,0,0.15
Train,1,0,1,0.144,106.1801797,239.2976356,0.020736,0.10618018,2.392976356,1,0,0,0.025
Train,0,0,1,0.1258,63.99792834,474.4342772,0.01582564,0.063997928,4.744342772,1,0,1,0
Train,5,0,1,-0.0015,161.9526236,227.143272,2.25E-06,0.161952624,2.27143272,1,0,0,0.85
Train,4,0,1,-0.1962,195.2697791,621.8242956,0.03849444,0.195269779,6.218242956,1,0,0,0.625
Train,3,0,1,0.1772,1243.243837,146.4082673,0.03139984,1.243243837,1.464082673,1,0,0,0.375
Train,1,0,1,-0.1207,274.3788426,313.6450157,0.01456849,0.274378843,3.136450157,1,0,0,0.025
Train,1,1,1,-0.2004,20.36346994,235.2440724,0.04016016,0.02036347,2.352440724,0,0.025,0,0.025
Train,3,0,1,0.0272,165.7093716,463.9282322,0.00073984,0.165709372,4.639282322,1,0,0,0.375
Train,4,0,1,0.1053,355.807285,45.58367381,0.01108809,0.355807285,0.455836738,1,0,0,0.625
Train,2,2,1,0.0648,718.2875028,94.82676569,0.00419904,0.718287503,0.948267657,0,0.15,0,0.15
Train,2,0,1,-0.0622,270.0383869,308.9645089,0.00386884,0.270038387,3.089645089,1,0,0,0.15
Train,1,0,1,-0.0776,100.7478824,715.6659887,0.00602176,0.100747882,7.156659887,1,0,0,0.025
Train,2,0,1,-0.0135,149.156952,212.9001248,0.00018225,0.149156952,2.129001248,1,0,0,0.15
Train,3,0,1,-0.0585,374.8277342,415.5654732,0.00342225,0.374827734,4.155654732,1,0,0,0.375
Train,3,0,1,-0.1524,128.2717564,224.6985962,0.02322576,0.128271756,2.246985962,1,0,0,0.375
Train,3,0,1,-0.0758,250.4709837,405.3675158,0.00574564,0.250470984,4.053675158,1,0,0,0.375
Train,2,0,1,0.0558,821.9022549,77.4862038,0.00311364,0.821902255,0.774862038,1,0,0,0.15
Train,1,0,1,0.1114,103.8339432,321.1430506,0.01240996,0.103833943,3.211430506,1,0,0,0.025
Train,3,0,1,0.036,58.43740496,110.2457362,0.001296,0.058437405,1.102457362,1,0,0,0.375
Train,1,0,0,0.2071,1353.210846,150.55889,0.04289041,1.353210846,1.5055889,1,0,0,0.025
Train,3,1,1,0.2506,212.4676685,252.6127289,0.06280036,0.212467669,2.526127289,0,0.025,0,0.375
Train,2,0,1,0.0127,15.91495995,328.8790452,0.00016129,0.01591496,3.288790452,1,0,0,0.15
Train,2,1,0,0.1033,826.2975043,5.289562525,0.01067089,0.826297504,0.052895625,0,0.025,0,0.15
Train,5,0,1,-0.1148,166.4827491,420.1276364,0.01317904,0.166482749,4.201276364,1,0,0,0.85
Train,4,0,1,-0.036,486.7441855,106.5860847,0.001296,0.486744186,1.065860847,1,0,0,0.625
Train,4,0,1,0.1116,102.4825188,393.7664989,0.01245456,0.102482519,3.937664989,1,0,0,0.625
Train,1,2,1,0.253,184.7526258,633.0823265,0.064009,0.184752626,6.330823265,0,0.15,0,0.025
Train,1,0,1,0.1282,1345.616075,121.5291638,0.01643524,1.345616075,1.215291638,1,0,0,0.025
Train,3,0,1,0.0544,203.3071208,260.463489,0.00295936,0.203307121,2.60463489,1,0,0,0.375
Train,3,0,1,0.3073,95.6512697,156.4415162,0.09443329,0.09565127,1.564415162,1,0,0,0.375
Train,5,0,1,0.0672,837.7036396,47.37868426,0.00451584,0.83770364,0.473786843,1,0,0,0.85
Train,2,0,1,0.0272,422.7354667,144.9133763,0.00073984,0.422735467,1.449133763,1,0,0,0.15
Train,1,0,1,0.342,279.6102603,320.8536142,0.116964,0.27961026,3.208536142,1,0,0,0.025
Train,4,0,1,-0.1826,186.3225806,610.4128042,0.03334276,0.186322581,6.104128042,1,0,0,0.625
Train,2,0,1,-0.0906,70.10444646,128.4336984,0.00820836,0.070104446,1.284336984,1,0,0,0.15
Train,4,0,1,0.042,387.7594082,13.00504688,0.001764,0.387759408,0.130050469,1,0,0,0.625
Train,3,0,1,0.1336,734.3886484,160.059968,0.01784896,0.734388648,1.60059968,1,0,0,0.375
Train,1,0,1,-0.0476,85.38199389,444.1200207,0.00226576,0.085381994,4.441200207,1,0,0,0.025
Train,3,0,1,-0.0234,219.1761629,367.1967933,0.00054756,0.219176163,3.671967933,1,0,0,0.375
Train,3,0,1,0.1226,423.0008375,22.49126388,0.01503076,0.423000838,0.224912639,1,0,0,0.375
Train,2,0,1,0.2542,257.0467354,245.6869267,0.06461764,0.257046735,2.456869267,1,0,0,0.15
Train,1,0,1,0.1206,235.2866235,298.8436778,0.01454436,0.235286624,2.988436778,1,0,0,0.025
Train,2,0,1,-0.1403,127.220347,401.8112457,0.01968409,0.127220347,4.018112457,1,0,0,0.15
Train,5,0,1,0.1041,70.47216319,491.1780746,0.01083681,0.070472163,4.911780746,1,0,0,0.85
Train,3,0,1,-0.0782,54.10081451,752.7679497,0.00611524,0.054100815,7.527679497,1,0,0,0.375
Train,5,0,1,0.0253,205.0968838,195.7164108,0.00064009,0.205096884,1.957164108,1,0,0,0.85
Train,4,0,1,-0.0512,27.47625412,40.79346413,0.00262144,0.027476254,0.407934641,1,0,0,0.625
Train,2,0,1,0.0866,486.5963994,168.5495101,0.00749956,0.486596399,1.685495101,1,0,0,0.15
Train,2,0,1,0.0919,69.74820894,334.8525387,0.00844561,0.069748209,3.348525387,1,0,0,0.15
Train,2,0,1,0.176,156.9292437,256.8488543,0.030976,0.156929244,2.568488543,1,0,0,0.15
Train,5,0,1,0.0675,440.0218559,217.7606537,0.00455625,0.440021856,2.177606537,1,0,0,0.85
Train,4,1,1,0.0064,143.6583145,39.25861993,4.10E-05,0.143658315,0.392586199,0,0.025,0,0.625
Train,5,0,1,0.0914,554.1856725,104.4935978,0.00835396,0.554185673,1.044935978,1,0,0,0.85
Train,5,0,1,0.1018,188.3352998,186.9917253,0.01036324,0.1883353,1.869917253,1,0,0,0.85
Train,1,0,1,-0.0678,92.44945925,714.3253635,0.00459684,0.092449459,7.143253635,1,0,0,0.025
Train,4,0,1,0.0667,139.6786814,196.0457704,0.00444889,0.139678681,1.960457704,1,0,0,0.625
Train,4,0,1,0.061,104.2920301,523.4668613,0.003721,0.10429203,5.234668613,1,0,0,0.625
Train,3,0,1,-0.0119,115.6541946,681.6044693,0.00014161,0.115654195,6.816044693,1,0,0,0.375
Train,4,0,1,0.1159,184.6511287,195.8328158,0.01343281,0.184651129,1.958328158,1,0,0,0.625
Train,2,0,1,0.1563,90.21951701,223.4758738,0.02442969,0.090219517,2.234758738,1,0,0,0.15
Train,4,0,1,0.0653,553.8793087,102.9712726,0.00426409,0.553879309,1.029712726,1,0,0,0.625
Train,4,0,1,-0.1711,132.5716741,279.3669269,0.02927521,0.132571674,2.793669269,1,0,0,0.625
Train,2,0,1,-0.0119,271.3422372,86.77412327,0.00014161,0.271342237,0.867741233,1,0,0,0.15
Train,0,0,1,-0.1005,294.6825324,392.6843685,0.01010025,0.294682532,3.926843685,1,0,1,0
Train,1,3,1,0.2888,109.7366269,707.6325373,0.08340544,0.109736627,7.076325373,0,0.375,0,0.025
Train,3,0,1,-0.1816,336.0157036,424.5135283,0.03297856,0.336015704,4.245135283,1,0,0,0.375
Train,3,3,1,0.1756,42.30546259,594.5899694,0.03083536,0.042305463,5.945899694,0,0.375,0,0.375
Train,1,0,1,-0.0352,623.8033896,163.4622259,0.00123904,0.62380339,1.634622259,1,0,0,0.025
Train,3,0,1,-0.0503,305.1859974,27.42941578,0.00253009,0.305185997,0.274294158,1,0,0,0.375
Train,5,2,1,-0.0233,113.4050325,106.3906043,0.00054289,0.113405033,1.063906043,0,0.15,0,0.85
Train,3,0,1,-0.422,598.7233034,309.8542692,0.178084,0.598723303,3.098542692,1,0,0,0.375
Train,2,1,1,-0.08,91.92179859,553.5561076,0.0064,0.091921799,5.535561076,0,0.025,0,0.15
Train,5,0,1,-0.1368,115.6038201,345.7589011,0.01871424,0.11560382,3.457589011,1,0,0,0.85
Train,2,0,1,-0.2285,412.8146747,137.0688815,0.05221225,0.412814675,1.370688815,1,0,0,0.15
Train,4,0,1,-0.144,231.2901459,57.78394237,0.020736,0.231290146,0.577839424,1,0,0,0.625
Train,4,0,1,-0.1045,490.8273009,197.4841662,0.01092025,0.490827301,1.974841662,1,0,0,0.625
Train,4,0,1,-0.1067,41.66758373,143.3071453,0.01138489,0.041667584,1.433071453,1,0,0,0.625
Train,2,0,1,-0.1246,215.2957159,313.6554869,0.01552516,0.215295716,3.136554869,1,0,0,0.15
Train,1,0,1,0.0806,562.7640683,269.1078888,0.00649636,0.562764068,2.691078888,1,0,0,0.025
Train,4,0,1,-0.003,120.0534216,357.6499897,9.00E-06,0.120053422,3.576499897,1,0,0,0.625
Train,5,0,1,0.3492,430.1003963,354.8558796,0.12194064,0.430100396,3.548558796,1,0,0,0.85
Train,2,0,1,0.0838,132,547.0477907,0.00702244,0.132,5.470477907,1,0,0,0.15
Train,4,0,1,-0.0928,48,321.0495216,0.00861184,0.048,3.210495216,1,0,0,0.625
Train,3,0,0,-0.5489,25,323.4548583,0.30129121,0.025,3.234548583,1,0,0,0.375
Train,4,2,0,-0.0544,103,746.79012,0.00295936,0.103,7.4679012,0,0.15,0,0.625
Train,2,0,1,0.1429,1269,55.45861159,0.02042041,1.269,0.554586116,1,0,0,0.15
Train,6,0,1,-0.0067,391,185.942771,4.49E-05,0.391,1.85942771,1,0,0,0.975
Train,2,3,1,0.1536,131,549.5331997,0.02359296,0.131,5.495331997,0,0.375,0,0.15
Train,4,0,0,-0.162,285,847.553986,0.026244,0.285,8.47553986,1,0,0,0.625
Train,3,0,1,0.2978,494,77.13702098,0.08868484,0.494,0.77137021,1,0,0,0.375
Train,3,0,1,0.2049,305,171.115311,0.04198401,0.305,1.71115311,1,0,0,0.375
Train,0,4,0,0.2416,569,437.198882,0.05837056,0.569,4.37198882,0,0.625,1,0
Train,3,0,0,-0.2058,399,901.8377565,0.04235364,0.399,9.018377565,1,0,0,0.375
Train,4,0,0,-0.3177,135,942.3988347,0.10093329,0.135,9.423988347,1,0,0,0.625
Train,5,0,0,0.0298,96,792.9738119,0.00088804,0.096,7.929738119,1,0,0,0.85
Train,4,0,1,0.0295,96,367.8068737,0.00087025,0.096,3.678068737,1,0,0,0.625
Train,3,5,1,0.1483,85,129.0070903,0.02199289,0.085,1.290070903,0,0.85,0,0.375
Train,3,0,0,-0.1056,1447,44.07234102,0.01115136,1.447,0.44072341,1,0,0,0.375
Train,5,0,1,0.0862,365,283.9686341,0.00743044,0.365,2.839686341,1,0,0,0.85
Train,2,0,1,0.1318,334,29.68237001,0.01737124,0.334,0.2968237,1,0,0,0.15
Train,1,1,0,0.3023,490,352.6917233,0.09138529,0.49,3.526917233,0,0.025,0,0.025
Train,3,2,1,0.1385,686,165.8039582,0.01918225,0.686,1.658039582,0,0.15,0,0.375
Train,4,3,1,0.0302,165,471.2117275,0.00091204,0.165,4.712117275,0,0.375,0,0.625
Train,5,0,1,0.3872,157,242.6776564,0.14992384,0.157,2.426776564,1,0,0,0.85
Train,0,0,0,0.3906,243,220.3611007,0.15256836,0.243,2.203611007,1,0,1,0
Train,0,2,0,-0.2705,365,416.7509788,0.07317025,0.365,4.167509788,0,0.15,1,0
Train,3,0,1,-0.1682,710,201.9636185,0.02829124,0.71,2.019636185,1,0,0,0.375
Train,3,3,0,-0.1225,23,1095.896379,0.01500625,0.023,10.95896379,0,0.375,0,0.375
Train,3,3,0,-0.2563,193,1018.573516,0.06568969,0.193,10.18573516,0,0.375,0,0.375
Train,4,0,1,0.2363,289,338.058545,0.05583769,0.289,3.38058545,1,0,0,0.625
Train,2,0,1,0.3134,1345,69.65100356,0.09821956,1.345,0.696510036,1,0,0,0.15
Train,0,0,0,0.2665,863,515.4368434,0.07102225,0.863,5.154368434,1,0,1,0
Train,3,0,0,-0.2625,383,851.4036346,0.06890625,0.383,8.514036346,1,0,0,0.375
Train,5,0,1,0.1033,112,243.9274825,0.01067089,0.112,2.439274825,1,0,0,0.85
Train,0,2,0,0.4281,672,620.9364013,0.18326961,0.672,6.209364013,0,0.15,1,0
Train,5,0,0,0,549,680.9818965,0,0.549,6.809818965,1,0,0,0.85
Train,4,0,1,-0.1962,192,627.3154079,0.03849444,0.192,6.273154079,1,0,0,0.625
Train,4,0,1,0.2904,613,260.721733,0.08433216,0.613,2.60721733,1,0,0,0.625
Train,4,0,0,-0.0133,287,940.2982996,0.00017689,0.287,9.402982996,1,0,0,0.625
Train,3,0,1,0.309,226,267.5391123,0.095481,0.226,2.675391123,1,0,0,0.375
Train,2,0,1,0.3374,629,321.5022356,0.11383876,0.629,3.215022356,1,0,0,0.15
Train,6,0,1,-0.0503,97,459.5810628,0.00253009,0.097,4.595810628,1,0,0,0.975
Train,5,0,1,0.0838,105,484.1994393,0.00702244,0.105,4.841994393,1,0,0,0.85
Train,2,0,1,-0.0842,88,127.2492429,0.00708964,0.088,1.272492429,1,0,0,0.15
Train,4,0,1,-0.1336,997,346.5959688,0.01784896,0.997,3.465959688,1,0,0,0.625
Train,4,0,1,0.0468,177,423.0095184,0.00219024,0.177,4.230095184,1,0,0,0.625
Train,1,2,0,0.2452,536,317.9287235,0.06012304,0.536,3.179287235,0,0.15,0,0.025
Train,4,0,1,-0.0952,472,31.08209301,0.00906304,0.472,0.31082093,1,0,0,0.625
Train,1,0,0,-0.2391,226,922.1469965,0.05716881,0.226,9.221469965,1,0,0,0.025
Train,3,4,1,-0.017,44,437.1784002,0.000289,0.044,4.371784002,0,0.625,0,0.375
Train,4,0,1,-0.0306,9,65.08064925,0.00093636,0.009,0.650806493,1,0,0,0.625
Train,3,0,1,0.2489,1072,239.2330533,0.06195121,1.072,2.392330533,1,0,0,0.375
Train,4,0,1,-0.0852,517,112.6433147,0.00725904,0.517,1.126433147,1,0,0,0.625
Train,0,2,0,0.1681,515,416.9518573,0.02825761,0.515,4.169518573,0,0.15,1,0
Train,1,2,0,0.1836,793,303.5506284,0.03370896,0.793,3.035506284,0,0.15,0,0.025
Train,3,0,0,-0.2367,658,594.9454351,0.05602689,0.658,5.949454351,1,0,0,0.375
Train,6,0,1,-0.122,852,33.84509475,0.014884,0.852,0.338450948,1,0,0,0.975
Train,5,0,1,0.3023,452,58.66459977,0.09138529,0.452,0.586645998,1,0,0,0.85
Train,5,0,1,0.0121,194,467.5422175,0.00014641,0.194,4.675422175,1,0,0,0.85
Train,4,0,1,-0.1948,194,268.938496,0.03794704,0.194,2.68938496,1,0,0,0.625
Train,4,0,0,0.062,207,979.5191877,0.003844,0.207,9.795191877,1,0,0,0.625
Train,2,0,0,0.0466,667,75.11384931,0.00217156,0.667,0.751138493,1,0,0,0.15
Train,4,5,0,0.1222,317,249.5006294,0.01493284,0.317,2.495006294,0,0.85,0,0.625
Train,0,0,0,0.424,700,513.0070764,0.179776,0.7,5.130070764,1,0,1,0
Train,2,0,1,0.0336,542,115.5198824,0.00112896,0.542,1.155198824,1,0,0,0.15
Train,1,0,0,0.4717,272,624.6619602,0.22250089,0.272,6.246619602,1,0,0,0.025
Train,2,2,0,0.0621,1415,465.0187459,0.00385641,1.415,4.650187459,0,0.15,0,0.15
